id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
550435891915681792,550435891915681792,2014-12-31 18:38:37 EST,2014-12-31,18:38:37,-0400,15559874,mikebforboss,Mike Battershell,"{'type': 'Point', 'coordinates': [41.22740399, -96.05969948]}",Unless the Taco Bell app allows me to drunk walk through the drive-thru at 3am I am not interested.,en,[],[],[],0,2,5,[],[],https://twitter.com/MikeBforBoss/status/550435891915681792,False,,0,,,"41.492537,-99.901813,200mi",,,,,[],,,,
550421190171693060,550419077509160960,2014-12-31 17:40:12 EST,2014-12-31,17:40:12,-0400,161963744,taurusangel26,Rachel,"{'type': 'Point', 'coordinates': [41.20492687, -96.06687282]}",@Lea_and_Heather Bring me some alcohol...and Pizza Hut pizza. haha,en,[],[],[],0,0,1,[],[],https://twitter.com/taurusangel26/status/550421190171693060,False,,0,,,"41.492537,-99.901813,200mi",,,,,[],,,,
550393536160342016,550393536160342016,2014-12-31 15:50:19 EST,2014-12-31,15:50:19,-0400,1159066867,kpochoa1,SwimTiger,"{'type': 'Point', 'coordinates': [42.4798208, -96.4142727]}",Gonna order pizza bc we aint going to do anything,en,[],[],[],0,0,1,[],[],https://twitter.com/KPOchoa1/status/550393536160342016,False,,0,,,"41.492537,-99.901813,200mi",,,,,[],,,,
550392525501267969,550379635905531904,2014-12-31 15:46:18 EST,2014-12-31,15:46:18,-0400,785540016,jsang92,Jordan Sanger,"{'type': 'Point', 'coordinates': [42.47188406, -96.39848937]}",“@grammywinkle: pizza fills up not just your stomach but your heart as well”🙌,en,"[{'screen_name': 'grammywinkle', 'name': 'granny', 'id': '1954924676'}]",[],[],0,0,1,[],[],https://twitter.com/JSang92/status/550392525501267969,False,,0,,,"41.492537,-99.901813,200mi",,,,,[],,,,
550384637126520834,550378402037784576,2014-12-31 15:14:57 EST,2014-12-31,15:14:57,-0400,144308243,nuhusker1,Meg 🎈,"{'type': 'Point', 'coordinates': [40.77128045, -99.17193652]}",@anso_mr it's the Chick-Fil-A Peach Bowl.  They sponsor it......,en,[],[],[],2,0,0,[],[],https://twitter.com/NUhusker1/status/550384637126520834,False,,0,,,"41.492537,-99.901813,200mi",,,,,[],,,,
550365384541347843,550363204463779840,2014-12-31 13:58:27 EST,2014-12-31,13:58:27,-0400,611416281,ariarezx,aria 🦋,"{'type': 'Point', 'coordinates': [41.19570653, -96.21228047]}",@BURGER_nd_fries happin,en,[],[],[],0,1,6,[],[],https://twitter.com/ariarezx/status/550365384541347843,False,,0,,,"41.492537,-99.901813,200mi",,,,,[],,,,
550362838058172418,550362838058172418,2014-12-31 13:48:20 EST,2014-12-31,13:48:20,-0400,520816933,katiestapleton4,Katie,"{'type': 'Point', 'coordinates': [42.04603642, -97.45212456]}",Can there possibly be a way were chick fil a delivers via mail? Please and thx,en,[],[],[],0,0,1,[],[],https://twitter.com/KatieStapleton4/status/550362838058172418,False,,0,,,"41.492537,-99.901813,200mi",,,,,[],,,,
550350503553794048,550350503553794048,2014-12-31 12:59:19 EST,2014-12-31,12:59:19,-0400,358953149,steven_benton,Steven Benton,"{'type': 'Point', 'coordinates': [41.15907613, -95.92085796]}","Voted Omaha's best burger seven years running! I ordered the double, medium rare with grilled onion,…  http://t.co/x1F65Lun4o",en,[],['http://instagram.com/p/xR8TFRFs8a/'],[],0,0,0,[],[],https://twitter.com/steven_benton/status/550350503553794048,False,,0,,,"41.492537,-99.901813,200mi",,,,,[],,,,
550346110544269312,550346110544269312,2014-12-31 12:41:52 EST,2014-12-31,12:41:52,-0400,624315313,_cvssy,¯\_(ツ)_/¯,"{'type': 'Point', 'coordinates': [42.4833719, -96.4124288]}",McDonald's 😋,en,[],[],[],0,0,1,[],[],https://twitter.com/_cvssy/status/550346110544269312,False,,0,,,"41.492537,-99.901813,200mi",,,,,[],,,,
550306264883142658,549730818776891394,2014-12-31 10:03:32 EST,2014-12-31,10:03:32,-0400,1537509470,alexahenery2,lexxxxx 🔥,"{'type': 'Point', 'coordinates': [42.46632667, -97.91407131]}",“@DlYfoods: Cheese fries with bacon 😍  http://t.co/PBZqlnvDp3” 😍😍 I just got hungry 💦,en,"[{'screen_name': 'dlyfoods', 'name': 'diy foods', 'id': '582046502'}]",['https://twitter.com/DlYfoods/status/549730818776891394/photo/1'],[],0,0,0,[],[],https://twitter.com/alexahenery2/status/550306264883142658,False,,0,,,"41.492537,-99.901813,200mi",,,,,[],,,,
