id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
947583611418550272,947583611418550272,2017-12-31 16:41:52 EST,2017-12-31,16:41:52,-0400,589372658,icre8nrg,naturaLWonder💋,"{'type': 'Point', 'coordinates': [35.1876631, -89.79223653]}","Sunday's best... With Love, LW! @ PYRO'S Fire Fresh Pizza  https://t.co/Y72syJ45Vw",en,[],['https://www.instagram.com/p/BdYc_NXDawE/'],[],0,0,0,[],[],https://twitter.com/icre8nrg/status/947583611418550272,False,,0,,,"32.354668,-89.398528,200mi",,,,,[],,,,
947575585185976322,947575585185976322,2017-12-31 16:09:59 EST,2017-12-31,16:09:59,-0400,556409030,jeffjones4u,EatOutWithJeffJones,"{'type': 'Point', 'coordinates': [34.2596, -88.7259]}","Jo's Cafe Food Truck @  Check their page for locations.  What I ordered: Bacon Ring Burger,…  https://t.co/BfoTflyPHK",en,[],['https://www.instagram.com/p/BdYZVXJjhbC/'],[],0,0,0,[],[],https://twitter.com/jeffjones4u/status/947575585185976322,False,,0,,,"32.354668,-89.398528,200mi",,,,,[],,,,
947560203410706433,947560203410706433,2017-12-31 15:08:51 EST,2017-12-31,15:08:51,-0400,246545786,daynesullivan,Dayne Sullivan,"{'type': 'Point', 'coordinates': [31.3811, -85.9243]}",This is how we do plant based Christmas meals in the South. (@ImpossibleFoods burger not…  https://t.co/vkeMkDOll6,en,"[{'screen_name': 'impossiblefoods', 'name': 'impossible foods', 'id': '1928214643'}]",['https://www.instagram.com/p/BdYSV-njED-/'],[],0,0,0,[],[],https://twitter.com/daynesullivan/status/947560203410706433,False,,0,,,"32.354668,-89.398528,200mi",,,,,[],,,,
947559574323769344,947559574323769344,2017-12-31 15:06:21 EST,2017-12-31,15:06:21,-0400,49695732,derekpage7,D. A. Douglas,"{'type': 'Point', 'coordinates': [29.973619, -90.090248]}",Come for the po boys stay for the gravy fries. With extra debris! #fries #gravyfries #noladining…  https://t.co/jgTGHJ27nW,en,[],['https://www.instagram.com/p/BdYSECShQBE/'],[],0,0,0,"['fries', 'gravyfries', 'noladining']",[],https://twitter.com/derekpage7/status/947559574323769344,False,,0,,,"32.354668,-89.398528,200mi",,,,,[],,,,
947558274941014016,947558274941014016,2017-12-31 15:01:12 EST,2017-12-31,15:01:12,-0400,246545786,daynesullivan,Dayne Sullivan,"{'type': 'Point', 'coordinates': [31.3811, -85.9243]}",This is how we do plant based Christmas in the South. Mammoth beyond burger not pictured.  It…  https://t.co/W14Ud07CN2,en,[],['https://www.instagram.com/p/BdYReIlDS8x/'],[],0,0,0,[],[],https://twitter.com/daynesullivan/status/947558274941014016,False,,0,,,"32.354668,-89.398528,200mi",,,,,[],,,,
947553100939911168,947553100939911168,2017-12-31 14:40:38 EST,2017-12-31,14:40:38,-0400,15694037,thebarryproject,Barry,"{'type': 'Point', 'coordinates': [35.15824256, -89.72696185]}","Hangover food (@ McDonald's in Cordova, TN)  https://t.co/OrOHLxvECv",en,[],['https://www.swarmapp.com/c/kz27bDTuLpT'],[],0,0,0,[],[],https://twitter.com/thebarryproject/status/947553100939911168,False,,0,,,"32.354668,-89.398528,200mi",,,,,[],,,,
947546613689569280,947546613689569280,2017-12-31 14:14:51 EST,2017-12-31,14:14:51,-0400,2571130631,wafflesonmaple,wafflesonmaple,"{'type': 'Point', 'coordinates': [30.01616, -90.18931]}","Enjoy a pizza while you watch the Saint game 3:30 o’clock, buy get one free. Don’t forget Uber,…  https://t.co/BScio58oth",en,[],['https://www.instagram.com/p/BdYMK8ZA7Zz/'],[],0,0,0,[],[],https://twitter.com/wafflesonmaple/status/947546613689569280,False,,0,,,"32.354668,-89.398528,200mi",,,,,[],,,,
947512473342631936,947512473342631936,2017-12-31 11:59:12 EST,2017-12-31,11:59:12,-0400,3354289289,herodoughnuts,Hero Doughnuts,"{'type': 'Point', 'coordinates': [33.4760715, -86.7967213]}",It’s lunchtime! Stop in for a burger 🍔 🍩 ☕️ 💕  . . #Repost corny_fields (get_repost) ・・・ Love…  https://t.co/wxxcXfAlY6,en,[],['https://www.instagram.com/p/BdX8pLrFr6F/'],[],0,0,0,['repost'],[],https://twitter.com/herodoughnuts/status/947512473342631936,False,,0,,,"32.354668,-89.398528,200mi",,,,,[],,,,
947453911157362688,947453911157362688,2017-12-31 08:06:29 EST,2017-12-31,08:06:29,-0400,301464135,jubaby62,Julia Champagne,"{'type': 'Point', 'coordinates': [30.14143935, -91.93979887]}","It's Donut Sunday Y'all!! (@ Cajun Market Donut Co. in Broussard, LA)  https://t.co/OXO69HHhJ5",en,[],['https://www.swarmapp.com/c/0hKCBrJXnKh'],[],0,0,0,[],[],https://twitter.com/jubaby62/status/947453911157362688,False,,0,,,"32.354668,-89.398528,200mi",,,,,[],,,,
947335289495748608,947335289495748608,2017-12-31 00:15:08 EST,2017-12-31,00:15:08,-0400,4864827980,moneyovamurda,Money Ova Murda LLC,"{'type': 'Point', 'coordinates': [29.935064, -90.108524]}",#NOLA #LifeStyle #MoneyOvaMurda #CashGame #Food #Pizza #BlazePizzas @ Blaze Pizza  https://t.co/to4kaIPgo4,en,[],['https://www.instagram.com/p/BdWsEk3lyCZ/'],[],0,2,4,"['nola', 'lifestyle', 'moneyovamurda', 'cashgame', 'food', 'pizza', 'blazepizzas']",[],https://twitter.com/MoneyOvaMurda/status/947335289495748608,False,,0,,,"32.354668,-89.398528,200mi",,,,,[],,,,
